"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"KBWR","PowerShares KBW Regional Banking Portfolio","57.601","175683050","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kbwr",
"LDRI","PowerShares LadderRite 0-5 Year Corporate Bond Portfolio","24.45","23227500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ldri",
"LALT","PowerShares Multi-Strategy Alternative Portfolio","21.98","4396000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lalt",
"PNQI","PowerShares Nasdaq Internet Portfolio","129.78","596988000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pnqi",
"PDBC","PowerShares Optimum Yield Diversified Commodity Strategy No K-","18.36","1268749440","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pdbc",
"QQQ","PowerShares QQQ Trust, Series 1","161.89","61615334000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqq",
"USLB","PowerShares Russell 1000 Low Beta Equal Weight Portfolio","30.8","152460030.8","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/uslb",
"PSCD","PowerShares S&P SmallCap Consumer Discretionary Portfolio","60.3","69345000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pscd",
"PSCC","PowerShares S&P SmallCap Consumer Staples Portfolio","69.75","45337500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pscc",
"PSCE","PowerShares S&P SmallCap Energy Portfolio","16","58400000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psce",
"PSCF","PowerShares S&P SmallCap Financials Portfolio","54.09","224473500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pscf",
"PSCH","PowerShares S&P SmallCap Health Care Portfolio","116.31","453609000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psch",
"PSCI","PowerShares S&P SmallCap Industrials Portfolio","65.405","107918250","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psci",
"PSCT","PowerShares S&P SmallCap Information Technology Portfolio","78.6","404790000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psct",
"PSCM","PowerShares S&P SmallCap Materials Portfolio","52.846","31707600","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pscm",
"PSCU","PowerShares S&P SmallCap Utilities Portfolio","51.7441","46569690","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pscu",
"VRIG","PowerShares Variable Rate Investment Grade Portfolio","25.15","303057525.15","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vrig",
"PHO","PowerShares Water Resources Portfolio","31.08","848484000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pho",
"PRAA","PRA Group, Inc.","36.7","1659773097.5","n/a","2002","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/praa",
"PRAH","PRA Health Sciences, Inc.","87.31","5569586360.23","n/a","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/prah",
"PRAN","Prana Biotechnology Ltd","1.96","12749321.76","6504756","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pran",
"PRPO","Precipio, Inc.","0.4311","8479121.3892","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/prpo",
"AIPT","Precision Therapeutics Inc.","0.835","9856400.955","n/a","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/aipt",
"PFBC","Preferred Bank","66.46","1018072826.8","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pfbc",
"PLPC","Preformed Line Products Company","67","338449629","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/plpc",
"PFBI","Premier Financial Bancorp, Inc.","19.78","211201503.84","n/a","1996","Finance","Major Banks","https://www.nasdaq.com/symbol/pfbi",
"PINC","Premier, Inc.","32.64","1786124415.36","n/a","2013","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/pinc",
"LENS","Presbia PLC","2.34","40158731.34","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/lens",
"PSDO","Presidio, Inc.","15.8","1452738268","n/a","2017","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/psdo",
"PRGX","PRGX Global, Inc.","10.25","229619649.25","n/a","1996","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/prgx",
"PSMT","PriceSmart, Inc.","88.8","2701166707.2","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/psmt",
"PNRG","PrimeEnergy Corporation","69.23","145229101.71","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pnrg",
"PRMW","Primo Water Corporation","12.52","387669442.76","n/a","2010","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/prmw",
"PRIM","Primoris Services Corporation","26.68","1374835660.96","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/prim",
"PVAL","Principal Contrarian Value Index ETF","25.98","5196025.98","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pval",
"PFG","Principal Financial Group Inc","61.46","17689450204.02","n/a","2001","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/pfg",
"BTEC","Principal Healthcare Innovators Index ETF","31.96","52734031.96","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/btec",
"PXUS","Principal International Multi-Factor Index ETF","106.29","15943606.29","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pxus",
"GENY","Principal Millennials Index ETF","34.9853","17492684.9853","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/geny",
"PSET","Principal Price Setters Index ETF","33.3","18315033.3","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pset",
"PY","Principal Shareholder Yield Index ETF","32.36","14562032.36","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/py",
"PMOM","Principal Sustainable Momentum Index ETF","27.4","5480027.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pmom",
"USMC","Principal U.S. Mega-Cap Multi-Factor Index ETF","25.4","1644650025.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/usmc",
"PSC","Principal U.S. Small-Cap Multi-Factor Index ETF","31.77","362178031.77","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psc",
"PDEX","Pro-Dex, Inc.","6.85","29869294.85","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/pdex",
"IPDN","Professional Diversity Network, Inc.","2.68","11617515.92","n/a","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ipdn",
"PFIE","Profire Energy, Inc.","3.64","177743307.56","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/pfie",
"PGNX","Progenics Pharmaceuticals Inc.","7.09","515173459.47","n/a","1997","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pgnx",
"PRGS","Progress Software Corporation","37.25","1693468328.25","n/a","1991","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/prgs",
"PFPT","Proofpoint, Inc.","122.06","6204063482.92","n/a","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/pfpt",
"PRPH","ProPhase Labs, Inc.","2.88","32054088.96","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prph",
"PRQR","ProQR Therapeutics N.V.","3.55","113322620.75","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prqr",
"EQRR","ProShares Equities for Rising Rates ETF","48.6054","14581668.6054","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/eqrr",
"BIB","ProShares Ultra Nasdaq Biotechnology","52.48","351616000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bib",
"UBIO","Proshares UltraPro Nasdaq Biotechnology","29.54","36922489.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ubio",
"TQQQ","ProShares UltraPro QQQ","146.35","3519717500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tqqq",
"ZBIO","ProShares UltraPro Short NASDAQ Biotechnology","10.73","4292010.73","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/zbio",
"SQQQ","ProShares UltraPro Short QQQ","17.44","504631509.92","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sqqq",
"BIS","ProShares UltraShort Nasdaq Biotechnology","21.68","33278756.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bis",
"PSEC","Prospect Capital Corporation","6.43","2324620847.64","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/psec",
"PTGX","Protagonist Therapeutics, Inc.","8.92","188958773.48","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptgx",
"PRTO","Proteon Therapeutics, Inc.","2.3","40651876.7","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/prto",
"PTI","Proteostasis Therapeutics, Inc.","5.1","177545147.4","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pti",
"PRTA","Prothena Corporation plc","11.5","443490922","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prta",
"PVBC","Provident Bancorp, Inc.","23.953","230631364.688","n/a","2015","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pvbc",
"PROV","Provident Financial Holdings, Inc.","18.12","135497301.12","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/prov",
"PBIP","Prudential Bancorp, Inc.","18.45","165705280.2","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/pbip",
"PMD","Psychemedics Corporation","20.65","113410894.45","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/pmd",
"PTC","PTC Inc.","84.96","9879525172.8","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ptc",
"PTCT","PTC Therapeutics, Inc.","26.03","1087941732.61","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptct",
"PULM","Pulmatrix, Inc.","0.44","17199670.4","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pulm",
"PLSE","Pulse Biosciences, Inc","17.7","298591318.2","n/a","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/plse",
"PBYI","Puma Biotechnology Inc","61.8","2331078943.2","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pbyi",
"PACQU","Pure Acquisition Corp.","10.16","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/pacqu",
"PCYO","Pure Cycle Corporation","9.6","228135340.8","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/pcyo",
"PRPL","Purple Innovation, Inc.","8.07","433796176.11","n/a","2015","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/prpl",
"PRPLW","Purple Innovation, Inc.","0.83","0","n/a","2015","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/prplw",
"PXS","Pyxis Tankers Inc.","1.1283","23556526.6719","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/pxs",
"QADA","QAD Inc.","45.2","870575730","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qada",
"QADB","QAD Inc.","33.5","645227587.5","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qadb",
"QCRH","QCR Holdings, Inc.","47.5","662005457.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/qcrh",
"QGEN","Qiagen N.V.","32.78","7426533706.9","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/qgen",
"QIWI","QIWI plc","16.8","756398277.6","45023707","2013","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qiwi",
"QRVO","Qorvo, Inc.","68.68","8687580379.32","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/qrvo",
"QCOM","QUALCOMM Incorporated","50.53","74802757447.94","n/a","1991","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/qcom",
"QSII","Quality Systems, Inc.","14.11","899003481.75","n/a","1982","Technology","EDP Services","https://www.nasdaq.com/symbol/qsii",
"QBAK","Qualstar Corporation","10.68","21846142.92","n/a","2000","Technology","Electronic Components","https://www.nasdaq.com/symbol/qbak",
"QLYS","Qualys, Inc.","81.3","3140492334.6","n/a","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qlys",
"QTNA","Quantenna Communications, Inc.","13.01","468475060.44","n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/qtna",
"QTRX","Quanterix Corporation","16.77","367892042.7","n/a","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/qtrx",
"QTRH","Quarterhill Inc.","1.52","180360538.48","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/qtrh",
"QRHC","Quest Resource Holding Corporation.","1.94","29686762.7","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/qrhc",
"QUIK","QuickLogic Corporation","1.49","120050101.62","n/a","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/quik",
"QDEL","Quidel Corporation","55.43","2066515041.61","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/qdel",
"QNST","QuinStreet, Inc.","11.67","539552308.77","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qnst",
"QUMU","Qumu Corporation","1.665","15614032.005","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qumu",
"QTNT","Quotient Limited","4","182352364","n/a","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/qtnt",
"QRTEA","Qurate Retail Group, Inc.","25.22","11923587260","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/qrtea",
"QRTEB","Qurate Retail Group, Inc.","25.46","12037055180","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/qrteb",
"RRD","R.R. Donnelley & Sons Company","9.25","650458298","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/rrd",
"RCM","R1 RCM Inc.","7.59","789864901.98","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/rcm",
"RARX","Ra Pharmaceuticals, Inc.","6.05","195334438.2","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rarx",
"RADA","RADA Electronic Industries Ltd.","2.25","73986556.5","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/rada",
"RDCM","Radcom Ltd.","18.15","245628614.55","n/a","1997","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/rdcm",
"RSYS","RadiSys Corporation","0.704","27745344.704","n/a","1995","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/rsys",
"RDUS","Radius Health, Inc.","33.02","1488426294.16","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rdus",
"RDNT","RadNet, Inc.","13.5","651133579.5","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/rdnt",
"RDWR","Radware Ltd.","21.89","975110517.15","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rdwr",
"METC","Ramaco Resources, Inc.","6.38","255695081.62","n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/metc",
"RMBS","Rambus, Inc.","13.54","1496625011.7","n/a","1997","Technology","Semiconductors","https://www.nasdaq.com/symbol/rmbs",
"RAND","Rand Capital Corporation","2.6031","16456766.9628","n/a","n/a","Consumer Non-Durables","Textiles","https://www.nasdaq.com/symbol/rand",
"GOLD","Randgold Resources Limited","79.55","2954815143.75","37144125","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gold",
"RNDB","Randolph Bancorp, Inc.","16.3","98285348.8","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/rndb",
"RPD","Rapid7, Inc.","27.66","1272751527.3","n/a","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/rpd",
"RAVE","Rave Restaurant Group, Inc.","1.32","19662994.56","n/a","n/a","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/rave",
"RAVN","Raven Industries, Inc.","37.95","1360063371.15","n/a","n/a","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ravn",
"RBB","RBB Bancorp","27.54","448597077.12","n/a","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/rbb",
"ROLL","RBC Bearings Incorporated","123.92","3009952485.52","n/a","2005","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/roll",
"RICK","RCI Hospitality Holdings, Inc.","28.22","274262024.42","n/a","1995","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/rick",
"RCMT","RCM Technologies, Inc.","5.34","65360307.72","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/rcmt",
"RDI","Reading International Inc","16.12","373634292.72","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/rdi",
"RDIB","Reading International Inc","27.66","621868854.3","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/rdib",
"RGSE","Real Goods Solar, Inc.","0.961","9948123.045","n/a","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/rgse",
"BLCN","Reality Shares Nasdaq NextGen Economy ETF","22.6","122605022.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/blcn",
"RNWK","RealNetworks, Inc.","3.57","133308751.59","n/a","1997","Technology","EDP Services","https://www.nasdaq.com/symbol/rnwk",
"RP","RealPage, Inc.","53.95","4482903712.3","n/a","2010","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/rp",
"RETA","Reata Pharmaceuticals, Inc.","25.39","0","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/reta",
"RCON","Recon Technology, Ltd.","1.33","24312864.17","n/a","2009","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/rcon",
"REPH","Recro Pharma, Inc.","11.69","227939382.16","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/reph",
"RRGB","Red Robin Gourmet Burgers, Inc.","63.4","822391768.6","n/a","2002","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/rrgb",
"RRR","Red Rock Resorts, Inc.","30.74","3523331652.1","n/a","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/rrr",
"RDVT","Red Violet, Inc.","7.29","74843601.48","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/rdvt",
"RDFN","Redfin Corporation","22.47","1837554581.1","n/a","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/rdfn",
"RDHL","Redhill Biopharma Ltd.","4.96","71845356.96","14484951","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rdhl",
"REGN","Regeneron Pharmaceuticals, Inc.","316.01","34033265135.98","n/a","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/regn",
"RGNX","REGENXBIO Inc.","37.25","1187178173.75","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/rgnx",
"RGLS","Regulus Therapeutics Inc.","0.649","67469457.847","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rgls",
"REIS","Reis, Inc","20.85","241228078.2","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/reis",
"RBNC","Reliant Bancorp, Inc.","23.32","267703968.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rbnc",
"RELV","Reliv&#39; International, Inc.","4.64","8561542.4","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/relv",
"MARK","Remark Holdings, Inc.","6.35","208549233.65","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/mark",
"RNST","Renasant Corporation","45.83","2263680181.74","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rnst",
"REGI","Renewable Energy Group, Inc.","13","504881650","n/a","2012","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/regi",
"ABAC","Renmin Tianli Group, Inc.","2.5","19959362.5","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/abac",
"RCII","Rent-A-Center Inc.","9.99","533602223.64","n/a","1995","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/rcii",
"RGEN","Repligen Corporation","37.9","1652002975.1","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/rgen",
"RBCAA","Republic Bancorp, Inc.","41.71","869728452.87","n/a","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","8.3","473244743.7","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frbk",
"REFR","Research Frontiers Incorporated","1","24043846","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/refr",
"RSLS","ReShape Lifesciences Inc.","0.6014","18617607.7582","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/rsls",
"RESN","Resonant Inc.","3.82","101803634.12","n/a","2014","Technology","Semiconductors","https://www.nasdaq.com/symbol/resn",
"RECN","Resources Connection, Inc.","15.65","493217011.6","n/a","2000","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/recn",
"HAIR","Restoration Robotics, Inc.","4.62","133704102.84","n/a","2017","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/hair",
"TORC","resTORbio, Inc.","8.92","250173129.8","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/torc",
"ROIC","Retail Opportunity Investments Corp.","16.41","1846862219.25","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/roic",
"RETO","ReTo Eco-Solutions, Inc.","6.01","134263400","n/a","2017","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/reto",
"RTRX","Retrophin, Inc.","26.82","1069006981.5","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rtrx",
"RVNC","Revance Therapeutics, Inc.","29.6","1087284930.4","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rvnc",
"RVEN","Reven Housing REIT, Inc.","2.78","29939293.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rven",
"RVLT","Revolution Lighting Technologies, Inc.","3.69","82502433.27","n/a","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/rvlt",
"RWLK","ReWalk Robotics Ltd","1.05","31506903.75","n/a","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/rwlk",
"RFIL","RF Industries, Ltd.","5.45","48909918.65","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/rfil",
"RGCO","RGC Resources Inc.","25.64","186541050.88","n/a","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/rgco",
"RYTM","Rhythm Pharmaceuticals, Inc.","23.01","627808061.4","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rytm",
"RBBN","Ribbon Communications Inc. ","5.3","540221368","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/rbbn",
"RIBT","RiceBran Technologies","1.56","28358809.44","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/ribt",
"RIBTW","RiceBran Technologies","0.0987","0","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/ribtw",
"RELL","Richardson Electronics, Ltd.","9","116397117","n/a","1983","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/rell",
"RIGL","Rigel Pharmaceuticals, Inc.","3.6","530528875.2","n/a","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rigl",
"RNET","RigNet, Inc.","15.2","279689834.4","n/a","2010","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/rnet",
"RMNI","Rimini Street, Inc.","7.9","469345446.4","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rmni",
"RIOT","Riot Blockchain, Inc","6.55","87882214.6","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/riot",
"REDU","RISE Education Cayman Ltd","16.03","202779500","12650000","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/redu",
"RTTR","Ritter Pharmaceuticals, Inc.","2.8917","14286883.3884","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rttr",
"RVSB","Riverview Bancorp Inc","9.36","211249799.28","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/rvsb",
"RLJE","RLJ Entertainment, Inc.","4.64","67580105.92","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/rlje",
"RMGN","RMG Networks Holding Corporation","1.17","13052820.69","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rmgn",
"ROBO","ROBO Global Robotics and Automation Index ETF","41.71","191866000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/robo",
"RCKT","Rocket Pharmaceuticals, Inc.","16.81","662348006.63","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rckt",
"RMTI","Rockwell Medical, Inc.","5.49","284208647.76","n/a","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/rmti",
"RCKY","Rocky Brands, Inc.","22.45","166282682.45","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","11.96","70605094.56","n/a","n/a","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/rmcf",
"ROKU","Roku, Inc.","32.27","3225940317.74","n/a","2017","Consumer Services","Television Services","https://www.nasdaq.com/symbol/roku",
"ROSE","Rosehill Resources Inc.","8","288239928","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rose",
"ROSEU","Rosehill Resources Inc.","8.0099","0","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/roseu",
"ROSEW","Rosehill Resources Inc.","0.96","0","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rosew",
"ROSG","Rosetta Genomics Ltd.","0.35","2075451","n/a","2007","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rosg",
"ROST","Ross Stores, Inc.","78.14","29586352536.1","n/a","1985","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/rost",
"RGLD","Royal Gold, Inc.","87.92","5754829360.56","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/rgld",
